"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-21","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","59",",,W","26",",,W","  340",",,W","  160",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-22","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","59",",,W","33",",,W","  340",",,W","  340",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-23","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","53",",,W","36",",,W","  120",",,W","  140",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-24","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","65",",,W","43",",,W","  120",",,W","  110",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-25","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","65",",,W","47",",,W","  170",",,W","  180",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-26","6.26",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","55",",,W","49",",,W","  160",",,W","  170",",,W","13.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-27","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","62",",,W","45",",,W","  340",",,W","  340",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-28","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","62",",,W","37",",,W","  340",",,W","  330",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-29","16.11",",,W",,,"0.18",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","52",",,W","37",",,W","  290",",,W","  270",",,W","31.1",",,W","48.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-30","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","43",",,W","26",",,W","  340",",,W","  330",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2016-12-31","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","48",",,W","22",",,W","  200",",,W","  200",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-01","5.37",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","54",",,W","41",",,W","  170",",,W","  170",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-02","4.70",",,W",,,"0.51",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","54",",,W","45",",,W","  170",",,W","  150",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-03","5.37",",,W",,,"0.34",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","63",",,W","47",",,W","  330",",,W","  330",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-04","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","54",",,W","30",",,W","  340",",,W","  340",",,W","31.1",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-05","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","34","H,,S","44",",,W","25",",,W","  340",",,W","  340",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-06","12.75",",,W",,,"0.34",",,W,2400","4.8",",,W,2400","0.0",",,W,2400","33","H,,S","35",",,W","25",",,W","  340",",,W","  350",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-07","18.79",",,W",,,"0.21",",,W,2400","2.2",",,W,2400","7.1",",,W,2400","22","H,,S","25",",,W","13",",,W","  340",",,W","  340",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-08","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400","15","H,,S","22",",,W","8",",,W","  340",",,W","  340",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-09","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400","21","H,,S","33",",,W","14",",,W","  140",",,W","  170",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-10","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","3.9",",,W,2400","32","H,,S","43",",,W","24",",,W","  190",",,W","  170",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-11","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0","T,,W,2400","46","H,,S","57",",,W","40",",,W","  200",",,W","  200",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-12","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","57","H,,S","68",",,W","47",",,W","  210",",,W","  210",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-13","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","69",",,W","40",",,W","  340",",,W","  350",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-14","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","56",",,W","48",",,W","  160",",,W","  160",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-15","3.36",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","65",",,W","46",",,W","  340",",,W","  330",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-16","5.14",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","58",",,W","49",",,W","  170",",,W","  160",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-17","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","63",",,W","50",",,W","  200",",,W","  200",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-18","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","65",",,W","43",",,W","  330",",,W","  330",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-19","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","62",",,W","36",",,W","  130",",,W","  140",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-20","4.03",",,W",,,"0.17",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","68",",,W","47",",,W","  190",",,W","  220",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-21","1.34",",,W",,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","54",",,W","45",",,W","  120",",,W","  120",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-22","6.26",",,W",,,"0.73",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","55",",,W","52",",,W","  110",",,W","  100",",,W","19.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-23","10.07",",,W",,,"1.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","53",",,W","47",",,W","  340",",,W","  340",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-24","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","50",",,W","39",",,W","  350",",,W","  330",",,W","31.1",",,W","42.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-25","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","71",",,W","32",",,W","  190",",,W","  200",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-26","12.75",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","57",",,W","34",",,W","  350",",,W","  300",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-27","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","39",",,W","29",",,W","  340",",,W","  340",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-28","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","49",",,W","25",",,W","  290",",,W","  290",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-29","7.61",",,W",,,"0.02",",,W,2400","0.3",",,W,2400","0.0",",,W,2400","39","H,,S","45",",,W","30",",,W","  280",",,W","  290",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-30","7.83",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0","T,,W,2400","34","H,,S","43",",,W","26",",,W","  320",",,W","  340",",,W","28.0",",,W","40.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-01-31","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","65",",,W","24",",,W","  270",",,W","  280",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-01","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","70",",,W","32",",,W","  290",",,W","  240",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-02","10.51",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","52",",,W","41",",,W","  340",",,W","  340",",,W","23.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-03","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","43",",,W","27",",,W","  350",",,W","  340",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30","H,,S","42",",,W","21",",,W","  340",",,W","  340",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-05","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","58",",,W","30",",,W","  340",",,W","  340",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-06","6.04",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","68",",,W","28",",,W","  190",",,W","  180",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-07","9.62",",,W",,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","65",",,W","48",",,W","  200",",,W","  210",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-08","3.80",",,W",,,"0.14",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","66",",,W","43",",,W","  180",",,W","  190",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-09","22.37",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","53",",,W","26",",,W","  340",",,W","  340",",,W","38.0",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-10","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","34","H,,S","54",",,W","22",",,W","  350",",,W","  340",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-11","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","73",",,W","33",",,W","  300",",,W","  270",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-12","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","78",",,W","47",",,W","  340",",,W","  330",",,W","23.0",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-13","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","56",",,W","34",",,W","  350",",,W","  340",",,W","29.1",",,W","42.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-14","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","62",",,W","26",",,W","  340",",,W","  340",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-15","15.21",",,W",,,"0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","49",",,W","36",",,W","  330",",,W","  330",",,W","32.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-16","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","52",",,W","30",",,W","  330",",,W","  360",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-17","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","68",",,W","28",",,W","  340",",,W","  360",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-18","3.80",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","59",",,W","34",",,W","  180",",,W","  180",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-19","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","61",",,W","38",",,W","  330",",,W","  350",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-20","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","70",",,W","31",",,W","  130",",,W","  100",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-21","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","61",",,W","38",",,W","  150",",,W","  150",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-22","1.34",",,W",,,"0.18",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","57",",,W","50",",,W","  160",",,W","  180",",,W","6.9",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-23","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","70",",,W","48",",,W","  170",",,W","  170",",,W","15.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-24","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","71",",,W","41",",,W","  180",",,W","  180",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-25","12.53",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","65",",,W","36",",,W","  330",",,W","  320",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-26","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","54",",,W","28",",,W","  350",",,W","  360",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-27","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","55",",,W","30",",,W","  170",",,W","  160",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-02-28","6.26",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","69",",,W","36",",,W","  190",",,W","  180",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-01","14.09",",,W",,,"0.18",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","62","H,,S","71",",,W","48",",,W","  340",",,W","  340",",,W","32.0",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-02","16.55",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","51",",,W","35",",,W","  330",",,W","  330",",,W","36.0",",,W","44.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-03","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","48",",,W","28",",,W","  340",",,W","  340",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-04","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","59",",,W","28",",,W","  350",",,W","  350",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-05","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","58",",,W","26",",,W","  120",",,W","  160",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-06","5.59",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","59",",,W","42",",,W","  200",",,W","  210",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-07","11.41",",,W",,,"0.09",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","61",",,W","51",",,W","  210",",,W","  210",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-08","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","64",",,W","38",",,W","  350",",,W","  340",",,W","28.0",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-09","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","72",",,W","29",",,W","  210",",,W","  210",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-10","13.65",",,W",,,"0.20",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","60",",,W","37",",,W","  330",",,W","  340",",,W","33.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-11","10.74",",,W",,,"0.01",",,W,2400","0.2",",,W,2400","0.0",",,W,2400","36","H,,S","39",",,W","32",",,W","  340",",,W","  330",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-12","8.28",",,W",,,"0.21",",,W,2400","1.8",",,W,2400","2.0",",,W,2400","37","H,,S","51",",,W","30",",,W","  350",",,W","  340",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-13","7.61",",,W",,,"0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","43",",,W","27",",,W","  170",",,W","  170",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-14","16.11",",,W",,,"0.06",",,W,2400","0.1",",,W,2400","0.0",",,W,2400","35","H,,S","39",",,W","23",",,W","  340",",,W","  330",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003812","ASHEVILLE AIRPORT, NC US","35.4319","-82.5375","645.3","2017-03-15","19.01",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","25","H,,S","32",",,W","19",",,W","  330",",,W","  340",",,W","31.1",",,W","44.1",",,W",,,,,,,,,,,,,,
